snapshot_id,factory_id,snapshot_at,work_date,line_id,order_id,style_id,day_in_order,complexity_band,sam_minutes,planned_workers,present_workers,attendance_rate,target_to_snapshot,output_to_snapshot,progress_ratio,downtime_to_snapshot,inspected_to_snapshot,defects_to_snapshot,defect_rate_to_snapshot,material_status,changeover_minutes,root_cause_signal,rolling_3d_efficiency,rolling_3d_downtime,previous_day_miss,daily_target,daily_actual_output,label_daily_target_missed,label_high_defect,data_split,dataset_provenance
SNAP-000666,FAC-001,2025-03-06T13:00:00+00:00,2025-03-06,LINE-05,ORD-05-006,STY-028,6,high,32.6,48,47,0.9792,315,328,1.0413,0,161,10,0.0621,available,0,quality,0.9704,17.67,0,630,634,0,0,train,synthetic
SNAP-000667,FAC-001,2025-03-08T13:00:00+00:00,2025-03-08,LINE-05,ORD-05-006,STY-028,7,high,32.6,48,45,0.9375,315,186,0.5905,0,88,5,0.0568,critical,0,material,0.9852,17.67,0,630,371,1,0,train,synthetic
SNAP-000668,FAC-001,2025-03-09T13:00:00+00:00,2025-03-09,LINE-05,ORD-05-006,STY-028,8,high,32.6,51,49,0.9608,185,193,1.0432,0,90,3,0.0333,available,0,none,0.8794,0.0,1,370,370,0,0,train,synthetic
SNAP-000669,FAC-001,2025-03-10T13:00:00+00:00,2025-03-10,LINE-05,ORD-05-007,STY-030,1,high,37.0,49,46,0.9388,275,144,0.5236,0,73,2,0.0274,available,141,method,0.8651,0.0,0,550,352,1,0,train,synthetic
SNAP-000670,FAC-001,2025-03-11T13:00:00+00:00,2025-03-11,LINE-05,ORD-05-007,STY-030,2,high,37.0,50,46,0.92,275,239,0.8691,0,108,2,0.0185,available,0,none,0.743,2.67,1,550,478,1,0,train,synthetic
SNAP-000671,FAC-001,2025-03-12T13:00:00+00:00,2025-03-12,LINE-05,ORD-05-007,STY-030,3,high,37.0,51,49,0.9608,275,268,0.9745,0,112,5,0.0446,available,0,none,0.8364,2.67,1,550,537,1,0,train,synthetic
SNAP-000672,FAC-001,2025-03-13T13:00:00+00:00,2025-03-13,LINE-05,ORD-05-007,STY-030,4,high,37.0,52,50,0.9615,275,275,1.0,0,129,6,0.0465,available,0,none,0.8285,2.67,1,550,539,1,0,train,synthetic
SNAP-000673,FAC-001,2025-03-15T13:00:00+00:00,2025-03-15,LINE-05,ORD-05-007,STY-030,5,high,37.0,48,47,0.9792,149,133,0.8926,0,64,3,0.0469,minor,0,none,0.9418,0.0,1,294,255,1,0,train,synthetic
SNAP-000674,FAC-001,2025-03-16T13:00:00+00:00,2025-03-16,LINE-05,ORD-05-007,STY-030,6,high,37.0,50,49,0.98,20,17,0.85,38,8,1,0.125,available,0,machine,0.9412,0.0,1,39,34,1,1,train,synthetic
SNAP-000675,FAC-001,2025-03-17T13:00:00+00:00,2025-03-17,LINE-05,ORD-05-007,STY-030,7,high,37.0,48,45,0.9375,5,5,1.0,0,5,0,0.0,available,0,none,0.9064,12.67,1,5,5,0,0,train,synthetic
SNAP-000676,FAC-001,2025-03-18T13:00:00+00:00,2025-03-18,LINE-05,ORD-05-008,STY-029,1,high,27.5,48,45,0.9375,375,201,0.536,0,94,5,0.0532,available,137,method,0.913,12.67,0,750,498,1,0,train,synthetic
SNAP-000677,FAC-001,2025-03-19T13:00:00+00:00,2025-03-19,LINE-05,ORD-05-008,STY-029,2,high,27.5,52,43,0.8269,375,303,0.808,0,152,7,0.0461,available,0,manpower,0.8453,12.67,1,750,583,1,0,train,synthetic
SNAP-000678,FAC-001,2025-03-20T13:00:00+00:00,2025-03-20,LINE-05,ORD-05-008,STY-029,3,high,27.5,51,48,0.9412,375,357,0.952,0,173,7,0.0405,available,0,none,0.8138,0.0,1,750,710,1,0,train,synthetic
SNAP-000679,FAC-001,2025-03-22T13:00:00+00:00,2025-03-22,LINE-05,ORD-05-008,STY-029,4,high,27.5,48,47,0.9792,375,328,0.8747,0,169,10,0.0592,minor,0,quality,0.796,0.0,1,750,660,1,0,train,synthetic
SNAP-000680,FAC-001,2025-03-23T13:00:00+00:00,2025-03-23,LINE-05,ORD-05-008,STY-029,5,high,27.5,52,51,0.9808,375,399,1.064,0,202,11,0.0545,available,0,none,0.868,0.0,1,750,727,1,0,train,synthetic
SNAP-000681,FAC-001,2025-03-24T13:00:00+00:00,2025-03-24,LINE-05,ORD-05-008,STY-029,6,high,27.5,50,48,0.96,375,387,1.032,0,182,12,0.0659,available,0,quality,0.932,14.33,1,750,752,0,0,train,synthetic
SNAP-000682,FAC-001,2025-03-25T13:00:00+00:00,2025-03-25,LINE-05,ORD-05-008,STY-029,7,high,27.5,51,49,0.9608,375,336,0.896,0,173,10,0.0578,available,0,quality,0.9507,19.0,0,750,689,1,1,train,synthetic
SNAP-000683,FAC-001,2025-03-26T13:00:00+00:00,2025-03-26,LINE-05,ORD-05-008,STY-029,8,high,27.5,51,48,0.9412,375,365,0.9733,0,192,4,0.0208,available,0,none,0.9636,19.0,1,750,742,1,0,train,synthetic
SNAP-000684,FAC-001,2025-03-27T13:00:00+00:00,2025-03-27,LINE-05,ORD-05-008,STY-029,9,high,27.5,48,45,0.9375,295,283,0.9593,0,112,3,0.0268,available,0,none,0.9702,4.67,1,589,578,1,0,train,synthetic
SNAP-000685,FAC-001,2025-03-29T13:00:00+00:00,2025-03-29,LINE-05,ORD-05-008,STY-029,10,high,27.5,51,43,0.8431,6,6,1.0,0,3,0,0.0,available,0,manpower,0.9631,0.0,1,11,11,0,0,train,synthetic
SNAP-000686,FAC-001,2025-03-30T13:00:00+00:00,2025-03-30,LINE-05,ORD-05-009,STY-013,1,high,27.4,51,48,0.9412,375,202,0.5387,0,112,1,0.0089,available,140,method,0.9902,0.0,0,750,463,1,0,train,synthetic
SNAP-000687,FAC-001,2025-03-31T13:00:00+00:00,2025-03-31,LINE-05,ORD-05-009,STY-013,2,high,27.4,48,45,0.9375,375,192,0.512,55,91,5,0.0549,minor,0,machine,0.8662,11.0,1,750,429,1,0,train,synthetic
SNAP-000688,FAC-001,2025-04-01T13:00:00+00:00,2025-04-01,LINE-05,ORD-05-009,STY-013,3,high,27.4,50,45,0.9,375,341,0.9093,0,160,10,0.0625,available,0,manpower,0.7298,29.33,1,750,673,1,0,train,synthetic
SNAP-000689,FAC-001,2025-04-02T13:00:00+00:00,2025-04-02,LINE-05,ORD-05-009,STY-013,4,high,27.4,51,48,0.9412,375,329,0.8773,33,159,3,0.0189,available,0,none,0.6956,29.33,1,750,689,1,0,train,synthetic
SNAP-000690,FAC-001,2025-04-03T13:00:00+00:00,2025-04-03,LINE-05,ORD-05-009,STY-013,5,high,27.4,52,50,0.9615,375,381,1.016,0,167,5,0.0299,available,0,none,0.796,29.33,1,750,763,0,0,train,synthetic
SNAP-000691,FAC-001,2025-04-05T13:00:00+00:00,2025-04-05,LINE-05,ORD-05-009,STY-013,6,high,27.4,50,47,0.94,375,349,0.9307,0,157,6,0.0382,minor,0,none,0.9444,11.0,0,750,648,1,0,train,synthetic
SNAP-000692,FAC-001,2025-04-06T13:00:00+00:00,2025-04-06,LINE-05,ORD-05-009,STY-013,7,high,27.4,50,49,0.98,270,269,0.9963,11,138,2,0.0145,available,0,none,0.9333,23.33,1,535,535,0,0,train,synthetic
SNAP-000693,FAC-001,2025-04-07T13:00:00+00:00,2025-04-07,LINE-05,ORD-05-010,STY-031,1,medium,22.0,49,46,0.9388,470,258,0.5489,15,129,5,0.0388,available,89,planning,0.9604,16.0,0,940,582,1,0,train,synthetic
SNAP-000694,FAC-001,2025-04-08T13:00:00+00:00,2025-04-08,LINE-05,ORD-05-010,STY-031,2,medium,22.0,48,44,0.9167,470,407,0.866,0,202,6,0.0297,available,0,none,0.8277,33.0,1,940,797,1,0,train,synthetic
SNAP-000695,FAC-001,2025-04-09T13:00:00+00:00,2025-04-09,LINE-05,ORD-05-010,STY-031,3,medium,22.0,52,50,0.9615,470,416,0.8851,0,198,11,0.0556,available,0,quality,0.8223,23.33,1,940,804,1,1,train,synthetic
SNAP-000696,FAC-001,2025-04-10T13:00:00+00:00,2025-04-10,LINE-05,ORD-05-010,STY-031,4,medium,22.0,49,42,0.8571,470,433,0.9213,0,216,10,0.0463,available,0,manpower,0.7741,19.67,1,940,862,1,0,train,synthetic
SNAP-000697,FAC-001,2025-04-12T13:00:00+00:00,2025-04-12,LINE-05,ORD-05-010,STY-031,5,medium,22.0,48,47,0.9792,470,495,1.0532,0,224,8,0.0357,available,0,none,0.8734,2.67,1,940,986,0,0,train,synthetic
SNAP-000698,FAC-001,2025-04-13T13:00:00+00:00,2025-04-13,LINE-05,ORD-05-010,STY-031,6,medium,22.0,48,46,0.9583,470,486,1.034,0,230,7,0.0304,available,0,none,0.9404,0.0,0,940,887,1,0,train,synthetic
SNAP-000699,FAC-001,2025-04-14T13:00:00+00:00,2025-04-14,LINE-05,ORD-05-010,STY-031,7,medium,22.0,50,47,0.94,470,470,1.0,0,237,3,0.0127,available,0,none,0.9699,17.33,1,940,940,0,0,train,synthetic
SNAP-000700,FAC-001,2025-04-15T13:00:00+00:00,2025-04-15,LINE-05,ORD-05-010,STY-031,8,medium,22.0,51,49,0.9608,347,316,0.9107,0,133,7,0.0526,available,0,none,0.9975,17.33,0,692,637,1,1,train,synthetic
SNAP-000701,FAC-001,2025-04-16T13:00:00+00:00,2025-04-16,LINE-05,ORD-05-010,STY-031,9,medium,22.0,48,45,0.9375,30,31,1.0333,0,15,0,0.0,available,0,none,0.9547,17.33,1,55,55,0,0,train,synthetic
SNAP-000702,FAC-001,2025-04-17T13:00:00+00:00,2025-04-17,LINE-05,ORD-05-011,STY-009,1,high,28.8,49,40,0.8163,355,154,0.4338,26,79,3,0.038,available,90,manpower,0.9735,0.0,0,710,407,1,0,train,synthetic
SNAP-000703,FAC-001,2025-04-19T13:00:00+00:00,2025-04-19,LINE-05,ORD-05-011,STY-009,2,high,28.8,50,47,0.94,355,314,0.8845,10,159,8,0.0503,available,0,none,0.8313,8.67,1,710,624,1,0,train,synthetic
SNAP-000704,FAC-001,2025-04-20T13:00:00+00:00,2025-04-20,LINE-05,ORD-05-011,STY-009,3,high,28.8,50,47,0.94,355,335,0.9437,0,155,6,0.0387,available,0,none,0.8174,12.0,1,710,662,1,0,train,synthetic
SNAP-000705,FAC-001,2025-04-21T13:00:00+00:00,2025-04-21,LINE-05,ORD-05-011,STY-009,4,high,28.8,50,47,0.94,355,316,0.8901,35,135,4,0.0296,available,0,machine,0.7948,12.0,1,710,672,1,0,train,synthetic
SNAP-000706,FAC-001,2025-04-22T13:00:00+00:00,2025-04-22,LINE-05,ORD-05-011,STY-009,5,high,28.8,51,48,0.9412,355,362,1.0197,0,168,9,0.0536,available,0,none,0.9192,15.0,1,710,730,0,0,train,synthetic
SNAP-000707,FAC-001,2025-04-23T13:00:00+00:00,2025-04-23,LINE-05,ORD-05-011,STY-009,6,high,28.8,51,49,0.9608,355,351,0.9887,18,193,13,0.0674,available,0,quality,0.969,11.67,0,710,710,0,1,train,synthetic
SNAP-000708,FAC-001,2025-04-24T13:00:00+00:00,2025-04-24,LINE-05,ORD-05-011,STY-009,7,high,28.8,52,49,0.9423,355,300,0.8451,49,156,9,0.0577,available,0,machine,0.9915,17.67,0,710,661,1,0,train,synthetic
SNAP-000709,FAC-001,2025-04-26T13:00:00+00:00,2025-04-26,LINE-05,ORD-05-011,STY-009,8,high,28.8,51,49,0.9608,319,330,1.0345,0,139,4,0.0288,available,0,none,0.9864,22.33,1,634,634,0,0,train,synthetic
SNAP-000710,FAC-001,2025-04-27T13:00:00+00:00,2025-04-27,LINE-05,ORD-05-012,STY-030,1,high,37.0,48,47,0.9792,275,162,0.5891,0,71,2,0.0282,available,103,method,0.977,22.33,0,550,372,1,0,train,synthetic
SNAP-000711,FAC-001,2025-04-28T13:00:00+00:00,2025-04-28,LINE-05,ORD-05-012,STY-030,2,high,37.0,52,45,0.8654,275,187,0.68,55,92,5,0.0543,available,0,machine,0.8691,27.67,1,550,406,1,0,train,synthetic
SNAP-000712,FAC-001,2025-04-29T13:00:00+00:00,2025-04-29,LINE-05,ORD-05-012,STY-030,3,high,37.0,49,47,0.9592,275,268,0.9745,0,132,4,0.0303,available,0,none,0.8048,29.67,1,550,537,1,0,train,synthetic
SNAP-000713,FAC-001,2025-04-30T13:00:00+00:00,2025-04-30,LINE-05,ORD-05-012,STY-030,4,high,37.0,50,47,0.94,275,287,1.0436,0,146,11,0.0753,available,0,quality,0.797,29.67,1,550,564,0,0,train,synthetic
SNAP-000714,FAC-001,2025-05-01T13:00:00+00:00,2025-05-01,LINE-05,ORD-05-012,STY-030,5,high,37.0,50,47,0.94,275,180,0.6545,0,86,4,0.0465,critical,0,material,0.9133,18.33,0,550,363,1,0,validation,synthetic
SNAP-000715,FAC-001,2025-05-03T13:00:00+00:00,2025-05-03,LINE-05,ORD-05-012,STY-030,6,high,37.0,48,45,0.9375,275,261,0.9491,21,133,7,0.0526,available,0,none,0.8873,0.0,1,550,538,1,0,validation,synthetic
SNAP-000716,FAC-001,2025-05-04T13:00:00+00:00,2025-05-04,LINE-05,ORD-05-012,STY-030,7,high,37.0,48,45,0.9375,135,127,0.9407,20,58,4,0.069,available,0,quality,0.8879,7.0,1,270,259,1,1,validation,synthetic
SNAP-000717,FAC-001,2025-05-05T13:00:00+00:00,2025-05-05,LINE-05,ORD-05-012,STY-030,8,high,37.0,48,46,0.9583,6,6,1.0,0,3,1,0.3333,available,0,quality,0.8658,13.67,1,11,11,0,1,validation,synthetic
SNAP-000718,FAC-001,2025-05-06T13:00:00+00:00,2025-05-06,LINE-05,ORD-05-013,STY-009,1,high,28.8,50,41,0.82,355,173,0.4873,0,89,4,0.0449,available,86,manpower,0.9791,13.67,0,710,396,1,0,validation,synthetic
SNAP-000719,FAC-001,2025-05-07T13:00:00+00:00,2025-05-07,LINE-05,ORD-05-013,STY-009,2,high,28.8,48,47,0.9792,355,327,0.9211,0,176,6,0.0341,available,0,none,0.839,12.33,1,710,653,1,0,validation,synthetic
SNAP-000720,FAC-001,2025-05-08T13:00:00+00:00,2025-05-08,LINE-05,ORD-05-013,STY-009,3,high,28.8,52,49,0.9423,355,302,0.8507,0,121,5,0.0413,available,0,none,0.8258,5.67,1,710,607,1,1,validation,synthetic
SNAP-000721,FAC-001,2025-05-10T13:00:00+00:00,2025-05-10,LINE-05,ORD-05-013,STY-009,4,high,28.8,48,45,0.9375,355,317,0.893,0,141,9,0.0638,available,0,quality,0.7775,5.67,1,710,646,1,1,validation,synthetic
SNAP-000722,FAC-001,2025-05-11T13:00:00+00:00,2025-05-11,LINE-05,ORD-05-013,STY-009,5,high,28.8,48,46,0.9583,355,343,0.9662,0,180,7,0.0389,available,0,none,0.8948,0.0,1,710,711,0,0,validation,synthetic
SNAP-000723,FAC-001,2025-05-12T13:00:00+00:00,2025-05-12,LINE-05,ORD-05-013,STY-009,6,high,28.8,52,51,0.9808,355,323,0.9099,0,172,5,0.0291,minor,0,none,0.9221,0.0,0,710,636,1,0,validation,synthetic
SNAP-000724,FAC-001,2025-05-13T13:00:00+00:00,2025-05-13,LINE-05,ORD-05-013,STY-009,7,high,28.8,49,48,0.9796,355,368,1.0366,0,186,7,0.0376,available,0,none,0.9357,0.0,1,710,734,0,0,validation,synthetic
SNAP-000725,FAC-001,2025-05-14T13:00:00+00:00,2025-05-14,LINE-05,ORD-05-013,STY-009,8,high,28.8,49,46,0.9388,355,319,0.8986,0,154,9,0.0584,available,0,quality,0.977,0.0,0,710,619,1,1,validation,synthetic
SNAP-000726,FAC-001,2025-05-15T13:00:00+00:00,2025-05-15,LINE-05,ORD-05-013,STY-009,9,high,28.8,51,50,0.9804,355,334,0.9408,9,152,9,0.0592,available,0,quality,0.9338,5.0,1,710,650,1,1,validation,synthetic
SNAP-000727,FAC-001,2025-05-17T13:00:00+00:00,2025-05-17,LINE-05,ORD-05-013,STY-009,10,high,28.8,51,50,0.9804,355,370,1.0423,0,187,5,0.0267,available,0,none,0.9404,11.0,1,710,741,0,0,validation,synthetic
SNAP-000728,FAC-001,2025-05-18T13:00:00+00:00,2025-05-18,LINE-05,ORD-05-013,STY-009,11,high,28.8,52,45,0.8654,355,326,0.9183,0,152,7,0.0461,available,0,manpower,0.9437,11.0,0,707,647,1,1,validation,synthetic
SNAP-000729,FAC-001,2025-05-19T13:00:00+00:00,2025-05-19,LINE-05,ORD-05-013,STY-009,12,high,28.8,52,48,0.9231,30,24,0.8,16,12,0,0.0,minor,0,none,0.9581,6.0,1,60,48,1,0,validation,synthetic
SNAP-000730,FAC-001,2025-05-20T13:00:00+00:00,2025-05-20,LINE-05,ORD-05-013,STY-009,13,high,28.8,49,48,0.9796,7,7,1.0,0,3,0,0.0,available,0,none,0.9196,5.33,1,12,12,0,0,validation,synthetic
SNAP-000731,FAC-001,2025-05-21T13:00:00+00:00,2025-05-21,LINE-05,ORD-05-014,STY-013,1,high,27.4,48,46,0.9583,375,207,0.552,0,119,5,0.042,available,104,method,0.905,5.33,0,750,521,1,0,validation,synthetic
SNAP-000732,FAC-001,2025-05-22T13:00:00+00:00,2025-05-22,LINE-05,ORD-05-014,STY-013,2,high,27.4,50,47,0.94,375,176,0.4693,22,82,0,0.0,critical,0,material,0.8316,5.33,1,750,366,1,0,validation,synthetic
SNAP-000733,FAC-001,2025-05-24T13:00:00+00:00,2025-05-24,LINE-05,ORD-05-014,STY-013,3,high,27.4,51,48,0.9412,375,362,0.9653,0,178,7,0.0393,available,0,none,0.7276,7.33,1,750,715,1,0,validation,synthetic
SNAP-000734,FAC-001,2025-05-25T13:00:00+00:00,2025-05-25,LINE-05,ORD-05-014,STY-013,4,high,27.4,52,49,0.9423,375,384,1.024,0,165,4,0.0242,available,0,none,0.712,7.33,1,750,741,1,0,validation,synthetic
SNAP-000735,FAC-001,2025-05-26T13:00:00+00:00,2025-05-26,LINE-05,ORD-05-014,STY-013,5,high,27.4,51,48,0.9412,375,381,1.016,0,184,4,0.0217,available,0,none,0.8098,7.33,1,750,741,1,0,validation,synthetic
SNAP-000736,FAC-001,2025-05-27T13:00:00+00:00,2025-05-27,LINE-05,ORD-05-014,STY-013,6,high,27.4,48,45,0.9375,335,259,0.7731,21,134,2,0.0149,minor,0,none,0.9764,0.0,1,666,533,1,0,validation,synthetic
SNAP-000737,FAC-001,2025-05-28T13:00:00+00:00,2025-05-28,LINE-05,ORD-05-014,STY-013,7,high,27.4,52,45,0.8654,68,61,0.8971,8,28,1,0.0357,available,0,manpower,0.9254,9.67,1,133,120,1,0,validation,synthetic
SNAP-000738,FAC-001,2025-05-29T13:00:00+00:00,2025-05-29,LINE-05,ORD-05-014,STY-013,8,high,27.4,51,49,0.9608,8,8,1.0,0,4,0,0.0,available,0,none,0.8969,12.33,1,13,13,0,0,validation,synthetic
SNAP-000739,FAC-001,2025-05-31T13:00:00+00:00,2025-05-31,LINE-05,ORD-05-015,STY-012,1,high,31.0,52,49,0.9423,330,174,0.5273,0,80,5,0.0625,available,133,quality,0.9009,12.33,0,660,421,1,0,validation,synthetic
SNAP-000740,FAC-001,2025-06-01T13:00:00+00:00,2025-06-01,LINE-05,ORD-05-015,STY-012,2,high,31.0,48,47,0.9792,330,303,0.9182,0,142,2,0.0141,available,0,none,0.8467,2.67,1,660,615,1,0,test,synthetic
SNAP-000741,FAC-001,2025-06-02T13:00:00+00:00,2025-06-02,LINE-05,ORD-05-015,STY-012,3,high,31.0,50,43,0.86,330,242,0.7333,0,111,9,0.0811,available,0,manpower,0.8566,0.0,1,660,500,1,1,test,synthetic
SNAP-000742,FAC-001,2025-06-03T13:00:00+00:00,2025-06-03,LINE-05,ORD-05-015,STY-012,4,high,31.0,50,41,0.82,330,292,0.8848,0,144,6,0.0417,available,0,manpower,0.7758,0.0,1,660,581,1,0,test,synthetic
SNAP-000743,FAC-001,2025-06-04T13:00:00+00:00,2025-06-04,LINE-05,ORD-05-015,STY-012,5,high,31.0,49,47,0.9592,330,352,1.0667,0,179,9,0.0503,available,0,none,0.8566,0.0,1,660,682,0,0,test,synthetic
SNAP-000744,FAC-001,2025-06-05T13:00:00+00:00,2025-06-05,LINE-05,ORD-05-015,STY-012,6,high,31.0,50,48,0.96,330,347,1.0515,0,172,5,0.0291,available,0,none,0.8904,0.0,0,660,665,0,0,test,synthetic
SNAP-000745,FAC-001,2025-06-07T13:00:00+00:00,2025-06-07,LINE-05,ORD-05-015,STY-012,7,high,31.0,48,47,0.9792,330,349,1.0576,0,153,6,0.0392,available,0,none,0.9737,0.0,0,660,670,0,0,test,synthetic
SNAP-000746,FAC-001,2025-06-08T13:00:00+00:00,2025-06-08,LINE-05,ORD-05-015,STY-012,8,high,31.0,49,46,0.9388,330,332,1.0061,0,163,8,0.0491,available,0,none,1.0187,9.0,0,660,656,1,0,test,synthetic
SNAP-000747,FAC-001,2025-06-09T13:00:00+00:00,2025-06-09,LINE-05,ORD-05-015,STY-012,9,high,31.0,51,49,0.9608,330,342,1.0364,0,182,5,0.0275,available,0,none,1.0056,9.0,1,660,682,0,0,test,synthetic
SNAP-000748,FAC-001,2025-06-10T13:00:00+00:00,2025-06-10,LINE-05,ORD-05-015,STY-012,10,high,31.0,48,44,0.9167,290,282,0.9724,0,135,5,0.037,available,0,none,1.0141,9.0,0,578,561,1,0,test,synthetic
SNAP-000749,FAC-001,2025-06-11T13:00:00+00:00,2025-06-11,LINE-05,ORD-05-015,STY-012,11,high,31.0,49,47,0.9592,10,9,0.9,40,5,1,0.2,available,0,machine,0.9993,0.0,1,17,16,1,1,test,synthetic
SNAP-000750,FAC-001,2025-06-12T13:00:00+00:00,2025-06-12,LINE-05,ORD-05-015,STY-012,12,high,31.0,49,47,0.9592,1,1,1.0,0,0,0,0.0,available,0,none,0.9817,13.33,1,1,1,0,0,test,synthetic
SNAP-000751,FAC-001,2025-06-14T13:00:00+00:00,2025-06-14,LINE-05,ORD-05-016,STY-016,1,medium,17.7,50,47,0.94,580,311,0.5362,0,133,5,0.0376,available,119,method,0.9706,13.33,0,1160,787,1,1,test,synthetic
SNAP-000752,FAC-001,2025-06-15T13:00:00+00:00,2025-06-15,LINE-05,ORD-05-016,STY-016,2,medium,17.7,50,42,0.84,580,480,0.8276,0,215,10,0.0465,available,0,manpower,0.8732,13.33,1,1160,935,1,0,test,synthetic
SNAP-000753,FAC-001,2025-06-16T13:00:00+00:00,2025-06-16,LINE-05,ORD-05-016,STY-016,3,medium,17.7,51,47,0.9216,580,569,0.981,0,334,17,0.0509,available,0,none,0.8282,0.0,1,1160,1129,1,0,test,synthetic
SNAP-000754,FAC-001,2025-06-17T13:00:00+00:00,2025-06-17,LINE-05,ORD-05-016,STY-016,4,medium,17.7,48,47,0.9792,580,603,1.0397,0,274,9,0.0328,available,0,none,0.8193,0.0,1,1160,1203,0,0,test,synthetic
SNAP-000755,FAC-001,2025-06-18T13:00:00+00:00,2025-06-18,LINE-05,ORD-05-016,STY-016,5,medium,17.7,49,47,0.9592,25,26,1.04,0,11,0,0.0,available,0,none,0.9388,0.0,0,46,46,0,0,test,synthetic
SNAP-000756,FAC-001,2025-06-19T13:00:00+00:00,2025-06-19,LINE-05,ORD-05-017,STY-028,1,high,32.6,49,47,0.9592,315,178,0.5651,0,87,2,0.023,available,139,method,1.0034,0.0,0,630,426,1,0,test,synthetic
SNAP-000757,FAC-001,2025-06-21T13:00:00+00:00,2025-06-21,LINE-05,ORD-05-017,STY-028,2,high,32.6,48,46,0.9583,315,249,0.7905,37,108,5,0.0463,available,0,machine,0.9044,0.0,1,630,527,1,1,test,synthetic
SNAP-000758,FAC-001,2025-06-22T13:00:00+00:00,2025-06-22,LINE-05,ORD-05-017,STY-028,3,high,32.6,50,46,0.92,315,283,0.8984,0,138,14,0.1014,available,0,quality,0.8376,12.33,1,630,582,1,1,test,synthetic
SNAP-000759,FAC-001,2025-06-23T13:00:00+00:00,2025-06-23,LINE-05,ORD-05-017,STY-028,4,high,32.6,52,50,0.9615,315,286,0.9079,0,142,12,0.0845,available,0,quality,0.8122,12.33,1,630,564,1,1,test,synthetic
SNAP-000760,FAC-001,2025-06-24T13:00:00+00:00,2025-06-24,LINE-05,ORD-05-017,STY-028,5,high,32.6,52,51,0.9808,315,325,1.0317,0,155,4,0.0258,available,0,none,0.8852,12.33,1,630,648,0,0,test,synthetic
SNAP-000761,FAC-001,2025-06-25T13:00:00+00:00,2025-06-25,LINE-05,ORD-05-017,STY-028,6,high,32.6,52,50,0.9615,315,299,0.9492,0,119,3,0.0252,minor,0,none,0.9492,0.0,0,630,582,1,0,test,synthetic
SNAP-000762,FAC-001,2025-06-26T13:00:00+00:00,2025-06-26,LINE-05,ORD-05-017,STY-028,7,high,32.6,52,49,0.9423,315,321,1.019,0,139,4,0.0288,available,0,none,0.9492,0.0,1,630,640,0,0,test,synthetic
SNAP-000763,FAC-001,2025-06-28T13:00:00+00:00,2025-06-28,LINE-05,ORD-05-017,STY-028,8,high,32.6,52,50,0.9615,66,69,1.0455,0,31,0,0.0,available,0,none,0.9894,0.0,0,131,131,0,0,test,synthetic
SNAP-000764,FAC-001,2025-06-29T13:00:00+00:00,2025-06-29,LINE-05,ORD-05-018,STY-015,1,medium,18.7,52,51,0.9808,550,311,0.5655,0,150,3,0.02,available,106,method,0.9799,0.0,0,1100,757,1,0,test,synthetic
SNAP-000765,FAC-001,2025-06-30T13:00:00+00:00,2025-06-30,LINE-05,ORD-05-018,STY-015,2,medium,18.7,50,48,0.96,550,518,0.9418,0,245,5,0.0204,available,0,none,0.9014,0.0,1,1100,998,1,0,test,synthetic
SNAP-000766,FAC-001,2025-01-04T13:00:00+00:00,2025-01-04,LINE-06,ORD-06-001,STY-030,1,high,37.0,47,45,0.9574,245,125,0.5102,0,50,0,0.0,minor,113,method,0.92,0.0,0,490,275,1,0,train,synthetic
SNAP-000767,FAC-001,2025-01-05T13:00:00+00:00,2025-01-05,LINE-06,ORD-06-001,STY-030,2,high,37.0,47,39,0.8298,245,195,0.7959,0,94,3,0.0319,available,0,manpower,0.5612,45.0,1,490,384,1,0,train,synthetic
SNAP-000768,FAC-001,2025-01-06T13:00:00+00:00,2025-01-06,LINE-06,ORD-06-001,STY-030,3,high,37.0,46,40,0.8696,245,213,0.8694,0,80,5,0.0625,available,0,manpower,0.6724,22.5,1,490,420,1,0,train,synthetic
SNAP-000769,FAC-001,2025-01-07T13:00:00+00:00,2025-01-07,LINE-06,ORD-06-001,STY-030,4,high,37.0,44,42,0.9545,245,170,0.6939,0,85,4,0.0471,minor,0,planning,0.734,15.0,1,490,352,1,1,train,synthetic
SNAP-000770,FAC-001,2025-01-08T13:00:00+00:00,2025-01-08,LINE-06,ORD-06-001,STY-030,5,high,37.0,45,43,0.9556,245,253,1.0327,0,108,7,0.0648,available,0,quality,0.7864,0.0,1,490,495,0,0,train,synthetic
SNAP-000771,FAC-001,2025-01-09T13:00:00+00:00,2025-01-09,LINE-06,ORD-06-001,STY-030,6,high,37.0,45,44,0.9778,245,258,1.0531,0,138,0,0.0,available,0,none,0.8619,0.0,0,490,510,0,0,train,synthetic
SNAP-000772,FAC-001,2025-01-11T13:00:00+00:00,2025-01-11,LINE-06,ORD-06-001,STY-030,7,high,37.0,44,42,0.9545,245,249,1.0163,0,106,4,0.0377,available,0,none,0.9231,0.0,0,490,500,0,0,train,synthetic
SNAP-000773,FAC-001,2025-01-12T13:00:00+00:00,2025-01-12,LINE-06,ORD-06-001,STY-030,8,high,37.0,48,46,0.9583,59,60,1.0169,0,30,1,0.0333,available,0,none,1.0238,0.0,0,114,114,0,0,train,synthetic
