production_id,factory_id,allocation_id,work_date,hour_start,shift_code,line_id,order_id,style_id,hourly_target,actual_output,cumulative_order_output,wip_qty,planned_workers,present_workers,downtime_minutes,inspected_qty,defect_count,material_status,hourly_efficiency,data_split,dataset_provenance
PROD-006235,FAC-001,ALLOC-05-004,2025-02-10,14:00,DAY,LINE-05,ORD-05-004,STY-011,78,84,1721,101,50,49,0,52,5,available,1.0769,train,synthetic
PROD-006236,FAC-001,ALLOC-05-004,2025-02-10,15:00,DAY,LINE-05,ORD-05-004,STY-011,78,86,1807,99,50,49,0,36,4,available,1.1026,train,synthetic
PROD-006237,FAC-001,ALLOC-05-004,2025-02-10,16:00,DAY,LINE-05,ORD-05-004,STY-011,78,84,1891,96,50,49,0,47,4,available,1.0769,train,synthetic
PROD-006238,FAC-001,ALLOC-05-004,2025-02-10,17:00,DAY,LINE-05,ORD-05-004,STY-011,78,74,1965,92,50,49,0,43,2,available,0.9487,train,synthetic
PROD-006239,FAC-001,ALLOC-05-004,2025-02-11,08:00,DAY,LINE-05,ORD-05-004,STY-011,78,70,2035,98,49,48,0,24,1,available,0.8974,train,synthetic
PROD-006240,FAC-001,ALLOC-05-004,2025-02-11,09:00,DAY,LINE-05,ORD-05-004,STY-011,78,76,2111,102,49,48,0,36,1,available,0.9744,train,synthetic
PROD-006241,FAC-001,ALLOC-05-004,2025-02-11,10:00,DAY,LINE-05,ORD-05-004,STY-011,78,89,2200,94,49,48,0,32,4,available,1.141,train,synthetic
PROD-006242,FAC-001,ALLOC-05-004,2025-02-11,11:00,DAY,LINE-05,ORD-05-004,STY-011,78,87,2287,115,49,48,0,34,0,available,1.1154,train,synthetic
PROD-006243,FAC-001,ALLOC-05-004,2025-02-11,12:00,DAY,LINE-05,ORD-05-004,STY-011,78,75,2362,85,49,48,0,37,1,available,0.9615,train,synthetic
PROD-006244,FAC-001,ALLOC-05-004,2025-02-11,13:00,DAY,LINE-05,ORD-05-004,STY-011,78,74,2436,90,49,48,0,43,2,available,0.9487,train,synthetic
PROD-006245,FAC-001,ALLOC-05-004,2025-02-11,14:00,DAY,LINE-05,ORD-05-004,STY-011,78,82,2518,109,49,48,0,46,0,available,1.0513,train,synthetic
PROD-006246,FAC-001,ALLOC-05-004,2025-02-11,15:00,DAY,LINE-05,ORD-05-004,STY-011,78,91,2609,88,49,48,0,40,0,available,1.1667,train,synthetic
PROD-006247,FAC-001,ALLOC-05-004,2025-02-11,16:00,DAY,LINE-05,ORD-05-004,STY-011,78,83,2692,112,49,48,0,42,2,available,1.0641,train,synthetic
PROD-006248,FAC-001,ALLOC-05-004,2025-02-11,17:00,DAY,LINE-05,ORD-05-004,STY-011,78,80,2772,92,49,48,0,49,1,available,1.0256,train,synthetic
PROD-006249,FAC-001,ALLOC-05-004,2025-02-12,08:00,DAY,LINE-05,ORD-05-004,STY-011,78,70,2842,43,50,47,0,34,3,available,0.8974,train,synthetic
PROD-006250,FAC-001,ALLOC-05-004,2025-02-12,09:00,DAY,LINE-05,ORD-05-004,STY-011,78,77,2919,126,50,47,0,44,3,available,0.9872,train,synthetic
PROD-006251,FAC-001,ALLOC-05-004,2025-02-12,10:00,DAY,LINE-05,ORD-05-004,STY-011,78,76,2995,113,50,47,0,32,1,available,0.9744,train,synthetic
PROD-006252,FAC-001,ALLOC-05-004,2025-02-12,11:00,DAY,LINE-05,ORD-05-004,STY-011,78,86,3081,88,50,47,0,32,0,available,1.1026,train,synthetic
PROD-006253,FAC-001,ALLOC-05-004,2025-02-12,12:00,DAY,LINE-05,ORD-05-004,STY-011,78,71,3152,76,50,47,0,29,2,available,0.9103,train,synthetic
PROD-006254,FAC-001,ALLOC-05-004,2025-02-12,13:00,DAY,LINE-05,ORD-05-004,STY-011,78,67,3219,93,50,47,0,24,0,available,0.859,train,synthetic
PROD-006255,FAC-001,ALLOC-05-004,2025-02-12,14:00,DAY,LINE-05,ORD-05-004,STY-011,78,82,3301,103,50,47,0,38,1,available,1.0513,train,synthetic
PROD-006256,FAC-001,ALLOC-05-004,2025-02-12,15:00,DAY,LINE-05,ORD-05-004,STY-011,78,81,3382,77,50,47,0,31,1,available,1.0385,train,synthetic
PROD-006257,FAC-001,ALLOC-05-004,2025-02-12,16:00,DAY,LINE-05,ORD-05-004,STY-011,78,84,3466,128,50,47,0,45,1,available,1.0769,train,synthetic
PROD-006258,FAC-001,ALLOC-05-004,2025-02-12,17:00,DAY,LINE-05,ORD-05-004,STY-011,78,74,3540,95,50,47,0,34,0,available,0.9487,train,synthetic
PROD-006259,FAC-001,ALLOC-05-004,2025-02-13,08:00,DAY,LINE-05,ORD-05-004,STY-011,78,66,3606,86,48,45,0,33,4,available,0.8462,train,synthetic
PROD-006260,FAC-001,ALLOC-05-004,2025-02-13,09:00,DAY,LINE-05,ORD-05-004,STY-011,78,75,3681,114,48,45,0,31,7,available,0.9615,train,synthetic
PROD-006261,FAC-001,ALLOC-05-004,2025-02-13,10:00,DAY,LINE-05,ORD-05-004,STY-011,78,86,3767,91,48,45,0,42,2,available,1.1026,train,synthetic
PROD-006262,FAC-001,ALLOC-05-004,2025-02-13,11:00,DAY,LINE-05,ORD-05-004,STY-011,78,78,3845,70,48,45,0,36,0,available,1.0,train,synthetic
PROD-006263,FAC-001,ALLOC-05-004,2025-02-13,12:00,DAY,LINE-05,ORD-05-004,STY-011,78,76,3921,121,48,45,0,36,1,available,0.9744,train,synthetic
PROD-006264,FAC-001,ALLOC-05-004,2025-02-13,13:00,DAY,LINE-05,ORD-05-004,STY-011,78,67,3988,114,48,45,0,34,1,available,0.859,train,synthetic
PROD-006265,FAC-001,ALLOC-05-004,2025-02-13,14:00,DAY,LINE-05,ORD-05-004,STY-011,78,76,4064,64,48,45,0,46,4,available,0.9744,train,synthetic
PROD-006266,FAC-001,ALLOC-05-004,2025-02-13,15:00,DAY,LINE-05,ORD-05-004,STY-011,78,84,4148,149,48,45,0,29,2,available,1.0769,train,synthetic
PROD-006267,FAC-001,ALLOC-05-004,2025-02-13,16:00,DAY,LINE-05,ORD-05-004,STY-011,78,82,4230,85,48,45,0,32,0,available,1.0513,train,synthetic
PROD-006268,FAC-001,ALLOC-05-004,2025-02-13,17:00,DAY,LINE-05,ORD-05-004,STY-011,78,76,4306,84,48,45,0,34,3,available,0.9744,train,synthetic
PROD-006269,FAC-001,ALLOC-05-004,2025-02-15,08:00,DAY,LINE-05,ORD-05-004,STY-011,70,56,4362,88,48,46,0,28,0,minor,0.8,train,synthetic
PROD-006270,FAC-001,ALLOC-05-004,2025-02-15,09:00,DAY,LINE-05,ORD-05-004,STY-011,70,55,4417,80,48,46,0,31,1,minor,0.7857,train,synthetic
PROD-006271,FAC-001,ALLOC-05-004,2025-02-15,10:00,DAY,LINE-05,ORD-05-004,STY-011,70,5,4422,88,48,46,55,2,1,minor,0.0714,train,synthetic
PROD-006272,FAC-001,ALLOC-05-004,2025-02-15,11:00,DAY,LINE-05,ORD-05-004,STY-011,70,66,4488,74,48,46,0,27,2,minor,0.9429,train,synthetic
PROD-006273,FAC-001,ALLOC-05-004,2025-02-15,12:00,DAY,LINE-05,ORD-05-004,STY-011,69,56,4544,87,48,46,0,28,0,minor,0.8116,train,synthetic
PROD-006274,FAC-001,ALLOC-05-004,2025-02-15,13:00,DAY,LINE-05,ORD-05-004,STY-011,69,51,4595,97,48,46,0,20,1,minor,0.7391,train,synthetic
PROD-006275,FAC-001,ALLOC-05-004,2025-02-15,14:00,DAY,LINE-05,ORD-05-004,STY-011,69,60,4655,83,48,46,0,36,0,minor,0.8696,train,synthetic
PROD-006276,FAC-001,ALLOC-05-004,2025-02-15,15:00,DAY,LINE-05,ORD-05-004,STY-011,69,68,4723,82,48,46,0,41,2,minor,0.9855,train,synthetic
PROD-006277,FAC-001,ALLOC-05-004,2025-02-15,16:00,DAY,LINE-05,ORD-05-004,STY-011,69,60,4783,85,48,46,0,21,2,minor,0.8696,train,synthetic
PROD-006278,FAC-001,ALLOC-05-004,2025-02-15,17:00,DAY,LINE-05,ORD-05-004,STY-011,69,53,4836,78,48,46,0,24,0,minor,0.7681,train,synthetic
PROD-006279,FAC-001,ALLOC-05-004,2025-02-16,08:00,DAY,LINE-05,ORD-05-004,STY-011,17,14,4850,22,51,48,0,8,1,available,0.8235,train,synthetic
PROD-006280,FAC-001,ALLOC-05-004,2025-02-16,09:00,DAY,LINE-05,ORD-05-004,STY-011,17,17,4867,28,51,48,0,7,0,available,1.0,train,synthetic
PROD-006281,FAC-001,ALLOC-05-004,2025-02-16,10:00,DAY,LINE-05,ORD-05-004,STY-011,17,16,4883,20,51,48,0,9,0,available,0.9412,train,synthetic
PROD-006282,FAC-001,ALLOC-05-004,2025-02-16,11:00,DAY,LINE-05,ORD-05-004,STY-011,17,18,4901,20,51,48,0,9,0,available,1.0588,train,synthetic
PROD-006283,FAC-001,ALLOC-05-004,2025-02-16,12:00,DAY,LINE-05,ORD-05-004,STY-011,16,15,4916,16,51,48,0,6,1,available,0.9375,train,synthetic
PROD-006284,FAC-001,ALLOC-05-004,2025-02-16,13:00,DAY,LINE-05,ORD-05-004,STY-011,16,13,4929,23,51,48,0,8,0,available,0.8125,train,synthetic
PROD-006285,FAC-001,ALLOC-05-004,2025-02-16,14:00,DAY,LINE-05,ORD-05-004,STY-011,16,17,4946,16,51,48,0,6,0,available,1.0625,train,synthetic
PROD-006286,FAC-001,ALLOC-05-004,2025-02-16,15:00,DAY,LINE-05,ORD-05-004,STY-011,16,17,4963,26,51,48,0,6,0,available,1.0625,train,synthetic
PROD-006287,FAC-001,ALLOC-05-004,2025-02-16,16:00,DAY,LINE-05,ORD-05-004,STY-011,16,17,4980,22,51,48,0,7,0,available,1.0625,train,synthetic
PROD-006288,FAC-001,ALLOC-05-004,2025-02-16,17:00,DAY,LINE-05,ORD-05-004,STY-011,16,16,4996,14,51,48,0,6,0,available,1.0,train,synthetic
PROD-006289,FAC-001,ALLOC-05-004,2025-02-17,08:00,DAY,LINE-05,ORD-05-004,STY-011,1,1,4997,0,51,50,0,1,0,available,1.0,train,synthetic
PROD-006290,FAC-001,ALLOC-05-004,2025-02-17,09:00,DAY,LINE-05,ORD-05-004,STY-011,1,1,4998,0,51,50,0,0,0,available,1.0,train,synthetic
PROD-006291,FAC-001,ALLOC-05-004,2025-02-17,10:00,DAY,LINE-05,ORD-05-004,STY-011,1,1,4999,0,51,50,0,0,0,available,1.0,train,synthetic
PROD-006292,FAC-001,ALLOC-05-004,2025-02-17,11:00,DAY,LINE-05,ORD-05-004,STY-011,1,1,5000,1,51,50,0,0,0,available,1.0,train,synthetic
PROD-006293,FAC-001,ALLOC-05-005,2025-02-18,08:00,DAY,LINE-05,ORD-05-005,STY-025,78,10,10,78,50,48,0,6,0,available,0.1282,train,synthetic
PROD-006294,FAC-001,ALLOC-05-005,2025-02-18,09:00,DAY,LINE-05,ORD-05-005,STY-025,78,11,21,94,50,48,0,4,0,available,0.141,train,synthetic
PROD-006295,FAC-001,ALLOC-05-005,2025-02-18,10:00,DAY,LINE-05,ORD-05-005,STY-025,78,39,60,75,50,48,25,14,0,available,0.5,train,synthetic
PROD-006296,FAC-001,ALLOC-05-005,2025-02-18,11:00,DAY,LINE-05,ORD-05-005,STY-025,78,68,128,81,50,48,0,30,3,available,0.8718,train,synthetic
PROD-006297,FAC-001,ALLOC-05-005,2025-02-18,12:00,DAY,LINE-05,ORD-05-005,STY-025,78,58,186,112,50,48,0,32,0,available,0.7436,train,synthetic
PROD-006298,FAC-001,ALLOC-05-005,2025-02-18,13:00,DAY,LINE-05,ORD-05-005,STY-025,78,52,238,82,50,48,0,24,2,available,0.6667,train,synthetic
PROD-006299,FAC-001,ALLOC-05-005,2025-02-18,14:00,DAY,LINE-05,ORD-05-005,STY-025,78,64,302,94,50,48,0,37,1,available,0.8205,train,synthetic
PROD-006300,FAC-001,ALLOC-05-005,2025-02-18,15:00,DAY,LINE-05,ORD-05-005,STY-025,78,72,374,115,50,48,0,30,1,available,0.9231,train,synthetic
PROD-006301,FAC-001,ALLOC-05-005,2025-02-18,16:00,DAY,LINE-05,ORD-05-005,STY-025,78,64,438,71,50,48,0,32,2,available,0.8205,train,synthetic
PROD-006302,FAC-001,ALLOC-05-005,2025-02-18,17:00,DAY,LINE-05,ORD-05-005,STY-025,78,58,496,54,50,48,0,33,2,available,0.7436,train,synthetic
PROD-006303,FAC-001,ALLOC-05-005,2025-02-19,08:00,DAY,LINE-05,ORD-05-005,STY-025,78,51,547,95,48,45,10,25,0,available,0.6538,train,synthetic
PROD-006304,FAC-001,ALLOC-05-005,2025-02-19,09:00,DAY,LINE-05,ORD-05-005,STY-025,78,72,619,79,48,45,0,43,2,available,0.9231,train,synthetic
PROD-006305,FAC-001,ALLOC-05-005,2025-02-19,10:00,DAY,LINE-05,ORD-05-005,STY-025,78,80,699,104,48,45,0,47,0,available,1.0256,train,synthetic
PROD-006306,FAC-001,ALLOC-05-005,2025-02-19,11:00,DAY,LINE-05,ORD-05-005,STY-025,78,70,769,82,48,45,0,39,3,available,0.8974,train,synthetic
PROD-006307,FAC-001,ALLOC-05-005,2025-02-19,12:00,DAY,LINE-05,ORD-05-005,STY-025,78,66,835,124,48,45,0,40,2,available,0.8462,train,synthetic
PROD-006308,FAC-001,ALLOC-05-005,2025-02-19,13:00,DAY,LINE-05,ORD-05-005,STY-025,78,57,892,94,48,45,0,31,2,available,0.7308,train,synthetic
PROD-006309,FAC-001,ALLOC-05-005,2025-02-19,14:00,DAY,LINE-05,ORD-05-005,STY-025,78,74,966,101,48,45,0,29,0,available,0.9487,train,synthetic
PROD-006310,FAC-001,ALLOC-05-005,2025-02-19,15:00,DAY,LINE-05,ORD-05-005,STY-025,78,81,1047,113,48,45,0,46,1,available,1.0385,train,synthetic
PROD-006311,FAC-001,ALLOC-05-005,2025-02-19,16:00,DAY,LINE-05,ORD-05-005,STY-025,78,73,1120,82,48,45,0,39,1,available,0.9359,train,synthetic
PROD-006312,FAC-001,ALLOC-05-005,2025-02-19,17:00,DAY,LINE-05,ORD-05-005,STY-025,78,59,1179,75,48,45,0,36,0,available,0.7564,train,synthetic
PROD-006313,FAC-001,ALLOC-05-005,2025-02-20,08:00,DAY,LINE-05,ORD-05-005,STY-025,78,40,1219,122,51,48,0,22,0,critical,0.5128,train,synthetic
PROD-006314,FAC-001,ALLOC-05-005,2025-02-20,09:00,DAY,LINE-05,ORD-05-005,STY-025,78,43,1262,70,51,48,0,17,0,critical,0.5513,train,synthetic
PROD-006315,FAC-001,ALLOC-05-005,2025-02-20,10:00,DAY,LINE-05,ORD-05-005,STY-025,78,42,1304,93,51,48,0,22,1,critical,0.5385,train,synthetic
PROD-006316,FAC-001,ALLOC-05-005,2025-02-20,11:00,DAY,LINE-05,ORD-05-005,STY-025,78,49,1353,62,51,48,0,25,1,critical,0.6282,train,synthetic
PROD-006317,FAC-001,ALLOC-05-005,2025-02-20,12:00,DAY,LINE-05,ORD-05-005,STY-025,78,40,1393,87,51,48,0,16,1,critical,0.5128,train,synthetic
PROD-006318,FAC-001,ALLOC-05-005,2025-02-20,13:00,DAY,LINE-05,ORD-05-005,STY-025,78,39,1432,100,51,48,0,19,0,critical,0.5,train,synthetic
PROD-006319,FAC-001,ALLOC-05-005,2025-02-20,14:00,DAY,LINE-05,ORD-05-005,STY-025,78,46,1478,93,51,48,0,21,1,critical,0.5897,train,synthetic
PROD-006320,FAC-001,ALLOC-05-005,2025-02-20,15:00,DAY,LINE-05,ORD-05-005,STY-025,78,43,1521,91,51,48,0,15,0,critical,0.5513,train,synthetic
PROD-006321,FAC-001,ALLOC-05-005,2025-02-20,16:00,DAY,LINE-05,ORD-05-005,STY-025,78,47,1568,119,51,48,0,26,1,critical,0.6026,train,synthetic
PROD-006322,FAC-001,ALLOC-05-005,2025-02-20,17:00,DAY,LINE-05,ORD-05-005,STY-025,78,40,1608,108,51,48,0,22,0,critical,0.5128,train,synthetic
PROD-006323,FAC-001,ALLOC-05-005,2025-02-22,08:00,DAY,LINE-05,ORD-05-005,STY-025,78,64,1672,87,49,46,0,29,1,available,0.8205,train,synthetic
PROD-006324,FAC-001,ALLOC-05-005,2025-02-22,09:00,DAY,LINE-05,ORD-05-005,STY-025,78,78,1750,104,49,46,0,29,1,available,1.0,train,synthetic
PROD-006325,FAC-001,ALLOC-05-005,2025-02-22,10:00,DAY,LINE-05,ORD-05-005,STY-025,78,80,1830,135,49,46,0,36,1,available,1.0256,train,synthetic
PROD-006326,FAC-001,ALLOC-05-005,2025-02-22,11:00,DAY,LINE-05,ORD-05-005,STY-025,78,81,1911,94,49,46,0,36,2,available,1.0385,train,synthetic
PROD-006327,FAC-001,ALLOC-05-005,2025-02-22,12:00,DAY,LINE-05,ORD-05-005,STY-025,78,80,1991,96,49,46,0,30,0,available,1.0256,train,synthetic
PROD-006328,FAC-001,ALLOC-05-005,2025-02-22,13:00,DAY,LINE-05,ORD-05-005,STY-025,78,69,2060,58,49,46,0,31,2,available,0.8846,train,synthetic
PROD-006329,FAC-001,ALLOC-05-005,2025-02-22,14:00,DAY,LINE-05,ORD-05-005,STY-025,78,83,2143,59,49,46,0,35,3,available,1.0641,train,synthetic
PROD-006330,FAC-001,ALLOC-05-005,2025-02-22,15:00,DAY,LINE-05,ORD-05-005,STY-025,78,84,2227,61,49,46,0,33,0,available,1.0769,train,synthetic
PROD-006331,FAC-001,ALLOC-05-005,2025-02-22,16:00,DAY,LINE-05,ORD-05-005,STY-025,78,83,2310,66,49,46,0,47,0,available,1.0641,train,synthetic
PROD-006332,FAC-001,ALLOC-05-005,2025-02-22,17:00,DAY,LINE-05,ORD-05-005,STY-025,78,75,2385,84,49,46,0,43,2,available,0.9615,train,synthetic
PROD-006333,FAC-001,ALLOC-05-005,2025-02-23,08:00,DAY,LINE-05,ORD-05-005,STY-025,78,74,2459,102,48,45,0,37,1,available,0.9487,train,synthetic
PROD-006334,FAC-001,ALLOC-05-005,2025-02-23,09:00,DAY,LINE-05,ORD-05-005,STY-025,78,82,2541,117,48,45,0,32,1,available,1.0513,train,synthetic
PROD-006335,FAC-001,ALLOC-05-005,2025-02-23,10:00,DAY,LINE-05,ORD-05-005,STY-025,78,79,2620,102,48,45,0,49,2,available,1.0128,train,synthetic
PROD-006336,FAC-001,ALLOC-05-005,2025-02-23,11:00,DAY,LINE-05,ORD-05-005,STY-025,78,89,2709,102,48,45,0,39,2,available,1.141,train,synthetic
PROD-006337,FAC-001,ALLOC-05-005,2025-02-23,12:00,DAY,LINE-05,ORD-05-005,STY-025,78,78,2787,97,48,45,0,42,2,available,1.0,train,synthetic
PROD-006338,FAC-001,ALLOC-05-005,2025-02-23,13:00,DAY,LINE-05,ORD-05-005,STY-025,78,68,2855,84,48,45,0,34,2,available,0.8718,train,synthetic
PROD-006339,FAC-001,ALLOC-05-005,2025-02-23,14:00,DAY,LINE-05,ORD-05-005,STY-025,78,84,2939,63,48,45,0,45,0,available,1.0769,train,synthetic
PROD-006340,FAC-001,ALLOC-05-005,2025-02-23,15:00,DAY,LINE-05,ORD-05-005,STY-025,78,85,3024,83,48,45,0,42,1,available,1.0897,train,synthetic
PROD-006341,FAC-001,ALLOC-05-005,2025-02-23,16:00,DAY,LINE-05,ORD-05-005,STY-025,78,77,3101,137,48,45,0,46,2,available,0.9872,train,synthetic
PROD-006342,FAC-001,ALLOC-05-005,2025-02-23,17:00,DAY,LINE-05,ORD-05-005,STY-025,78,77,3178,101,48,45,0,40,1,available,0.9872,train,synthetic
PROD-006343,FAC-001,ALLOC-05-005,2025-02-24,08:00,DAY,LINE-05,ORD-05-005,STY-025,78,73,3251,81,48,47,0,30,2,available,0.9359,train,synthetic
PROD-006344,FAC-001,ALLOC-05-005,2025-02-24,09:00,DAY,LINE-05,ORD-05-005,STY-025,78,83,3334,77,48,47,0,37,4,available,1.0641,train,synthetic
PROD-006345,FAC-001,ALLOC-05-005,2025-02-24,10:00,DAY,LINE-05,ORD-05-005,STY-025,78,88,3422,92,48,47,0,36,2,available,1.1282,train,synthetic
PROD-006346,FAC-001,ALLOC-05-005,2025-02-24,11:00,DAY,LINE-05,ORD-05-005,STY-025,78,80,3502,132,48,47,0,49,4,available,1.0256,train,synthetic
PROD-006347,FAC-001,ALLOC-05-005,2025-02-24,12:00,DAY,LINE-05,ORD-05-005,STY-025,78,80,3582,64,48,47,0,35,0,available,1.0256,train,synthetic
PROD-006348,FAC-001,ALLOC-05-005,2025-02-24,13:00,DAY,LINE-05,ORD-05-005,STY-025,78,71,3653,99,48,47,0,36,0,available,0.9103,train,synthetic
PROD-006349,FAC-001,ALLOC-05-005,2025-02-24,14:00,DAY,LINE-05,ORD-05-005,STY-025,78,86,3739,94,48,47,0,50,1,available,1.1026,train,synthetic
PROD-006350,FAC-001,ALLOC-05-005,2025-02-24,15:00,DAY,LINE-05,ORD-05-005,STY-025,78,89,3828,89,48,47,0,37,1,available,1.141,train,synthetic
PROD-006351,FAC-001,ALLOC-05-005,2025-02-24,16:00,DAY,LINE-05,ORD-05-005,STY-025,78,85,3913,93,48,47,0,48,0,available,1.0897,train,synthetic
PROD-006352,FAC-001,ALLOC-05-005,2025-02-24,17:00,DAY,LINE-05,ORD-05-005,STY-025,78,82,3995,35,48,47,0,44,0,available,1.0513,train,synthetic
PROD-006353,FAC-001,ALLOC-05-005,2025-02-25,08:00,DAY,LINE-05,ORD-05-005,STY-025,78,70,4065,98,51,48,0,42,1,available,0.8974,train,synthetic
PROD-006354,FAC-001,ALLOC-05-005,2025-02-25,09:00,DAY,LINE-05,ORD-05-005,STY-025,78,81,4146,71,51,48,0,28,3,available,1.0385,train,synthetic
PROD-006355,FAC-001,ALLOC-05-005,2025-02-25,10:00,DAY,LINE-05,ORD-05-005,STY-025,78,82,4228,97,51,48,0,50,0,available,1.0513,train,synthetic
PROD-006356,FAC-001,ALLOC-05-005,2025-02-25,11:00,DAY,LINE-05,ORD-05-005,STY-025,78,96,4324,64,51,48,0,45,1,available,1.2308,train,synthetic
PROD-006357,FAC-001,ALLOC-05-005,2025-02-25,12:00,DAY,LINE-05,ORD-05-005,STY-025,78,75,4399,57,51,48,0,44,2,available,0.9615,train,synthetic
PROD-006358,FAC-001,ALLOC-05-005,2025-02-25,13:00,DAY,LINE-05,ORD-05-005,STY-025,78,73,4472,100,51,48,0,27,0,available,0.9359,train,synthetic
PROD-006359,FAC-001,ALLOC-05-005,2025-02-25,14:00,DAY,LINE-05,ORD-05-005,STY-025,78,76,4548,69,51,48,0,33,2,available,0.9744,train,synthetic
PROD-006360,FAC-001,ALLOC-05-005,2025-02-25,15:00,DAY,LINE-05,ORD-05-005,STY-025,78,82,4630,92,51,48,0,38,2,available,1.0513,train,synthetic
PROD-006361,FAC-001,ALLOC-05-005,2025-02-25,16:00,DAY,LINE-05,ORD-05-005,STY-025,78,77,4707,107,51,48,0,34,0,available,0.9872,train,synthetic
PROD-006362,FAC-001,ALLOC-05-005,2025-02-25,17:00,DAY,LINE-05,ORD-05-005,STY-025,78,79,4786,57,51,48,0,49,4,available,1.0128,train,synthetic
PROD-006363,FAC-001,ALLOC-05-005,2025-02-26,08:00,DAY,LINE-05,ORD-05-005,STY-025,78,78,4864,131,49,48,0,38,1,available,1.0,train,synthetic
PROD-006364,FAC-001,ALLOC-05-005,2025-02-26,09:00,DAY,LINE-05,ORD-05-005,STY-025,78,85,4949,70,49,48,0,39,2,available,1.0897,train,synthetic
PROD-006365,FAC-001,ALLOC-05-005,2025-02-26,10:00,DAY,LINE-05,ORD-05-005,STY-025,78,77,5026,81,49,48,0,43,4,available,0.9872,train,synthetic
PROD-006366,FAC-001,ALLOC-05-005,2025-02-26,11:00,DAY,LINE-05,ORD-05-005,STY-025,78,89,5115,119,49,48,0,43,2,available,1.141,train,synthetic
PROD-006367,FAC-001,ALLOC-05-005,2025-02-26,12:00,DAY,LINE-05,ORD-05-005,STY-025,78,84,5199,91,49,48,0,41,0,available,1.0769,train,synthetic
PROD-006368,FAC-001,ALLOC-05-005,2025-02-26,13:00,DAY,LINE-05,ORD-05-005,STY-025,78,66,5265,95,49,48,0,36,0,available,0.8462,train,synthetic
PROD-006369,FAC-001,ALLOC-05-005,2025-02-26,14:00,DAY,LINE-05,ORD-05-005,STY-025,78,85,5350,112,49,48,0,49,2,available,1.0897,train,synthetic
PROD-006370,FAC-001,ALLOC-05-005,2025-02-26,15:00,DAY,LINE-05,ORD-05-005,STY-025,78,82,5432,129,49,48,0,34,4,available,1.0513,train,synthetic
PROD-006371,FAC-001,ALLOC-05-005,2025-02-26,16:00,DAY,LINE-05,ORD-05-005,STY-025,78,81,5513,114,49,48,0,40,1,available,1.0385,train,synthetic
PROD-006372,FAC-001,ALLOC-05-005,2025-02-26,17:00,DAY,LINE-05,ORD-05-005,STY-025,78,74,5587,86,49,48,0,29,1,available,0.9487,train,synthetic
PROD-006373,FAC-001,ALLOC-05-005,2025-02-27,08:00,DAY,LINE-05,ORD-05-005,STY-025,17,16,5603,13,49,48,0,8,1,available,0.9412,train,synthetic
PROD-006374,FAC-001,ALLOC-05-005,2025-02-27,09:00,DAY,LINE-05,ORD-05-005,STY-025,17,18,5621,12,49,48,0,7,0,available,1.0588,train,synthetic
PROD-006375,FAC-001,ALLOC-05-005,2025-02-27,10:00,DAY,LINE-05,ORD-05-005,STY-025,17,18,5639,13,49,48,0,8,0,available,1.0588,train,synthetic
PROD-006376,FAC-001,ALLOC-05-005,2025-02-27,11:00,DAY,LINE-05,ORD-05-005,STY-025,16,17,5656,24,49,48,0,6,0,available,1.0625,train,synthetic
PROD-006377,FAC-001,ALLOC-05-005,2025-02-27,12:00,DAY,LINE-05,ORD-05-005,STY-025,16,16,5672,17,49,48,0,6,0,available,1.0,train,synthetic
PROD-006378,FAC-001,ALLOC-05-005,2025-02-27,13:00,DAY,LINE-05,ORD-05-005,STY-025,16,14,5686,9,49,48,0,8,0,available,0.875,train,synthetic
PROD-006379,FAC-001,ALLOC-05-005,2025-02-27,14:00,DAY,LINE-05,ORD-05-005,STY-025,16,18,5704,15,49,48,0,10,0,available,1.125,train,synthetic
PROD-006380,FAC-001,ALLOC-05-005,2025-02-27,15:00,DAY,LINE-05,ORD-05-005,STY-025,16,19,5723,17,49,48,0,9,2,available,1.1875,train,synthetic
PROD-006381,FAC-001,ALLOC-05-005,2025-02-27,16:00,DAY,LINE-05,ORD-05-005,STY-025,16,16,5739,22,49,48,0,8,1,available,1.0,train,synthetic
PROD-006382,FAC-001,ALLOC-05-005,2025-02-27,17:00,DAY,LINE-05,ORD-05-005,STY-025,16,11,5750,24,49,48,0,5,0,available,0.6875,train,synthetic
PROD-006383,FAC-001,ALLOC-05-006,2025-03-01,08:00,DAY,LINE-05,ORD-05-006,STY-028,63,7,7,60,49,47,0,3,1,available,0.1111,train,synthetic
PROD-006384,FAC-001,ALLOC-05-006,2025-03-01,09:00,DAY,LINE-05,ORD-05-006,STY-028,63,29,36,102,49,47,0,15,1,available,0.4603,train,synthetic
PROD-006385,FAC-001,ALLOC-05-006,2025-03-01,10:00,DAY,LINE-05,ORD-05-006,STY-028,63,51,87,78,49,47,0,22,3,available,0.8095,train,synthetic
PROD-006386,FAC-001,ALLOC-05-006,2025-03-01,11:00,DAY,LINE-05,ORD-05-006,STY-028,63,57,144,92,49,47,0,23,4,available,0.9048,train,synthetic
PROD-006387,FAC-001,ALLOC-05-006,2025-03-01,12:00,DAY,LINE-05,ORD-05-006,STY-028,63,51,195,49,49,47,0,19,0,available,0.8095,train,synthetic
PROD-006388,FAC-001,ALLOC-05-006,2025-03-01,13:00,DAY,LINE-05,ORD-05-006,STY-028,63,44,239,81,49,47,0,20,0,available,0.6984,train,synthetic
