quality_defect_id,factory_id,work_date,line_id,order_id,style_id,defect_code,defect_count,inspected_qty,severity,data_split,dataset_provenance
QDEF-003158,FAC-001,2025-06-05,LINE-04,ORD-04-017,STY-029,oil_mark,3,369,minor,test,synthetic
QDEF-003159,FAC-001,2025-06-05,LINE-04,ORD-04-017,STY-029,uneven_stitch,3,369,minor,test,synthetic
QDEF-003160,FAC-001,2025-06-05,LINE-04,ORD-04-017,STY-029,puckering,1,369,minor,test,synthetic
QDEF-003161,FAC-001,2025-06-05,LINE-04,ORD-04-017,STY-029,measurement_variance,3,369,minor,test,synthetic
QDEF-003162,FAC-001,2025-06-05,LINE-04,ORD-04-017,STY-029,skip_stitch,1,369,minor,test,synthetic
QDEF-003163,FAC-001,2025-06-07,LINE-04,ORD-04-017,STY-029,measurement_variance,1,381,minor,test,synthetic
QDEF-003164,FAC-001,2025-06-07,LINE-04,ORD-04-017,STY-029,puckering,3,381,major,test,synthetic
QDEF-003165,FAC-001,2025-06-07,LINE-04,ORD-04-017,STY-029,uneven_stitch,3,381,minor,test,synthetic
QDEF-003166,FAC-001,2025-06-07,LINE-04,ORD-04-017,STY-029,shade_variation,2,381,major,test,synthetic
QDEF-003167,FAC-001,2025-06-07,LINE-04,ORD-04-017,STY-029,oil_mark,2,381,minor,test,synthetic
QDEF-003168,FAC-001,2025-06-07,LINE-04,ORD-04-017,STY-029,skip_stitch,4,381,minor,test,synthetic
QDEF-003169,FAC-001,2025-06-07,LINE-04,ORD-04-017,STY-029,open_seam,1,381,major,test,synthetic
QDEF-003170,FAC-001,2025-06-08,LINE-04,ORD-04-017,STY-029,uneven_stitch,3,384,major,test,synthetic
QDEF-003171,FAC-001,2025-06-08,LINE-04,ORD-04-017,STY-029,shade_variation,2,384,major,test,synthetic
QDEF-003172,FAC-001,2025-06-08,LINE-04,ORD-04-017,STY-029,open_seam,4,384,minor,test,synthetic
QDEF-003173,FAC-001,2025-06-08,LINE-04,ORD-04-017,STY-029,skip_stitch,4,384,major,test,synthetic
QDEF-003174,FAC-001,2025-06-08,LINE-04,ORD-04-017,STY-029,measurement_variance,4,384,minor,test,synthetic
QDEF-003175,FAC-001,2025-06-08,LINE-04,ORD-04-017,STY-029,oil_mark,3,384,minor,test,synthetic
QDEF-003176,FAC-001,2025-06-08,LINE-04,ORD-04-017,STY-029,puckering,3,384,minor,test,synthetic
QDEF-003177,FAC-001,2025-06-09,LINE-04,ORD-04-017,STY-029,measurement_variance,1,290,minor,test,synthetic
QDEF-003178,FAC-001,2025-06-09,LINE-04,ORD-04-017,STY-029,open_seam,3,290,minor,test,synthetic
QDEF-003179,FAC-001,2025-06-09,LINE-04,ORD-04-017,STY-029,oil_mark,2,290,major,test,synthetic
QDEF-003180,FAC-001,2025-06-09,LINE-04,ORD-04-017,STY-029,uneven_stitch,3,290,major,test,synthetic
QDEF-003181,FAC-001,2025-06-09,LINE-04,ORD-04-017,STY-029,shade_variation,1,290,minor,test,synthetic
QDEF-003182,FAC-001,2025-06-09,LINE-04,ORD-04-017,STY-029,puckering,2,290,major,test,synthetic
QDEF-003183,FAC-001,2025-06-09,LINE-04,ORD-04-017,STY-029,skip_stitch,2,290,major,test,synthetic
QDEF-003184,FAC-001,2025-06-10,LINE-04,ORD-04-017,STY-029,shade_variation,6,431,minor,test,synthetic
QDEF-003185,FAC-001,2025-06-10,LINE-04,ORD-04-017,STY-029,open_seam,2,431,minor,test,synthetic
QDEF-003186,FAC-001,2025-06-10,LINE-04,ORD-04-017,STY-029,oil_mark,3,431,critical,test,synthetic
QDEF-003187,FAC-001,2025-06-10,LINE-04,ORD-04-017,STY-029,uneven_stitch,2,431,minor,test,synthetic
QDEF-003188,FAC-001,2025-06-10,LINE-04,ORD-04-017,STY-029,puckering,3,431,minor,test,synthetic
QDEF-003189,FAC-001,2025-06-10,LINE-04,ORD-04-017,STY-029,skip_stitch,3,431,minor,test,synthetic
QDEF-003190,FAC-001,2025-06-10,LINE-04,ORD-04-017,STY-029,measurement_variance,3,431,minor,test,synthetic
QDEF-003191,FAC-001,2025-06-11,LINE-04,ORD-04-017,STY-029,measurement_variance,4,387,major,test,synthetic
QDEF-003192,FAC-001,2025-06-11,LINE-04,ORD-04-017,STY-029,oil_mark,1,387,minor,test,synthetic
QDEF-003193,FAC-001,2025-06-11,LINE-04,ORD-04-017,STY-029,puckering,4,387,major,test,synthetic
QDEF-003194,FAC-001,2025-06-11,LINE-04,ORD-04-017,STY-029,open_seam,3,387,major,test,synthetic
QDEF-003195,FAC-001,2025-06-11,LINE-04,ORD-04-017,STY-029,uneven_stitch,3,387,major,test,synthetic
QDEF-003196,FAC-001,2025-06-11,LINE-04,ORD-04-017,STY-029,shade_variation,1,387,minor,test,synthetic
QDEF-003197,FAC-001,2025-06-12,LINE-04,ORD-04-017,STY-029,measurement_variance,2,123,major,test,synthetic
QDEF-003198,FAC-001,2025-06-12,LINE-04,ORD-04-017,STY-029,skip_stitch,1,123,major,test,synthetic
QDEF-003199,FAC-001,2025-06-12,LINE-04,ORD-04-017,STY-029,puckering,1,123,minor,test,synthetic
QDEF-003200,FAC-001,2025-06-12,LINE-04,ORD-04-017,STY-029,uneven_stitch,2,123,minor,test,synthetic
QDEF-003201,FAC-001,2025-06-14,LINE-04,ORD-04-018,STY-027,open_seam,2,297,minor,test,synthetic
QDEF-003202,FAC-001,2025-06-14,LINE-04,ORD-04-018,STY-027,skip_stitch,2,297,critical,test,synthetic
QDEF-003203,FAC-001,2025-06-14,LINE-04,ORD-04-018,STY-027,shade_variation,3,297,major,test,synthetic
QDEF-003204,FAC-001,2025-06-14,LINE-04,ORD-04-018,STY-027,uneven_stitch,2,297,minor,test,synthetic
QDEF-003205,FAC-001,2025-06-14,LINE-04,ORD-04-018,STY-027,puckering,2,297,minor,test,synthetic
QDEF-003206,FAC-001,2025-06-14,LINE-04,ORD-04-018,STY-027,measurement_variance,3,297,minor,test,synthetic
QDEF-003207,FAC-001,2025-06-15,LINE-04,ORD-04-018,STY-027,skip_stitch,4,346,minor,test,synthetic
QDEF-003208,FAC-001,2025-06-15,LINE-04,ORD-04-018,STY-027,measurement_variance,2,346,major,test,synthetic
QDEF-003209,FAC-001,2025-06-15,LINE-04,ORD-04-018,STY-027,puckering,4,346,minor,test,synthetic
QDEF-003210,FAC-001,2025-06-15,LINE-04,ORD-04-018,STY-027,oil_mark,1,346,major,test,synthetic
QDEF-003211,FAC-001,2025-06-15,LINE-04,ORD-04-018,STY-027,shade_variation,2,346,minor,test,synthetic
QDEF-003212,FAC-001,2025-06-16,LINE-04,ORD-04-018,STY-027,open_seam,1,299,minor,test,synthetic
QDEF-003213,FAC-001,2025-06-16,LINE-04,ORD-04-018,STY-027,measurement_variance,4,299,minor,test,synthetic
QDEF-003214,FAC-001,2025-06-16,LINE-04,ORD-04-018,STY-027,oil_mark,3,299,major,test,synthetic
QDEF-003215,FAC-001,2025-06-16,LINE-04,ORD-04-018,STY-027,puckering,2,299,critical,test,synthetic
QDEF-003216,FAC-001,2025-06-16,LINE-04,ORD-04-018,STY-027,skip_stitch,3,299,critical,test,synthetic
QDEF-003217,FAC-001,2025-06-16,LINE-04,ORD-04-018,STY-027,shade_variation,1,299,minor,test,synthetic
QDEF-003218,FAC-001,2025-06-17,LINE-04,ORD-04-018,STY-027,open_seam,5,380,minor,test,synthetic
QDEF-003219,FAC-001,2025-06-17,LINE-04,ORD-04-018,STY-027,shade_variation,2,380,minor,test,synthetic
QDEF-003220,FAC-001,2025-06-17,LINE-04,ORD-04-018,STY-027,puckering,6,380,minor,test,synthetic
QDEF-003221,FAC-001,2025-06-17,LINE-04,ORD-04-018,STY-027,skip_stitch,2,380,minor,test,synthetic
QDEF-003222,FAC-001,2025-06-17,LINE-04,ORD-04-018,STY-027,measurement_variance,1,380,major,test,synthetic
QDEF-003223,FAC-001,2025-06-17,LINE-04,ORD-04-018,STY-027,oil_mark,2,380,major,test,synthetic
QDEF-003224,FAC-001,2025-06-17,LINE-04,ORD-04-018,STY-027,uneven_stitch,3,380,minor,test,synthetic
QDEF-003225,FAC-001,2025-06-18,LINE-04,ORD-04-018,STY-027,uneven_stitch,5,392,minor,test,synthetic
QDEF-003226,FAC-001,2025-06-18,LINE-04,ORD-04-018,STY-027,measurement_variance,2,392,major,test,synthetic
QDEF-003227,FAC-001,2025-06-18,LINE-04,ORD-04-018,STY-027,puckering,2,392,minor,test,synthetic
QDEF-003228,FAC-001,2025-06-18,LINE-04,ORD-04-018,STY-027,open_seam,6,392,major,test,synthetic
QDEF-003229,FAC-001,2025-06-18,LINE-04,ORD-04-018,STY-027,oil_mark,5,392,major,test,synthetic
QDEF-003230,FAC-001,2025-06-18,LINE-04,ORD-04-018,STY-027,skip_stitch,7,392,major,test,synthetic
QDEF-003231,FAC-001,2025-06-18,LINE-04,ORD-04-018,STY-027,shade_variation,1,392,major,test,synthetic
QDEF-003232,FAC-001,2025-06-19,LINE-04,ORD-04-018,STY-027,skip_stitch,3,277,minor,test,synthetic
QDEF-003233,FAC-001,2025-06-19,LINE-04,ORD-04-018,STY-027,uneven_stitch,1,277,major,test,synthetic
QDEF-003234,FAC-001,2025-06-19,LINE-04,ORD-04-018,STY-027,open_seam,1,277,minor,test,synthetic
QDEF-003235,FAC-001,2025-06-19,LINE-04,ORD-04-018,STY-027,puckering,3,277,major,test,synthetic
QDEF-003236,FAC-001,2025-06-19,LINE-04,ORD-04-018,STY-027,measurement_variance,2,277,minor,test,synthetic
QDEF-003237,FAC-001,2025-06-21,LINE-04,ORD-04-018,STY-027,open_seam,2,368,minor,test,synthetic
QDEF-003238,FAC-001,2025-06-21,LINE-04,ORD-04-018,STY-027,shade_variation,2,368,major,test,synthetic
QDEF-003239,FAC-001,2025-06-21,LINE-04,ORD-04-018,STY-027,measurement_variance,3,368,minor,test,synthetic
QDEF-003240,FAC-001,2025-06-21,LINE-04,ORD-04-018,STY-027,skip_stitch,3,368,minor,test,synthetic
QDEF-003241,FAC-001,2025-06-21,LINE-04,ORD-04-018,STY-027,oil_mark,5,368,major,test,synthetic
QDEF-003242,FAC-001,2025-06-21,LINE-04,ORD-04-018,STY-027,puckering,2,368,minor,test,synthetic
QDEF-003243,FAC-001,2025-06-22,LINE-04,ORD-04-018,STY-027,oil_mark,4,369,critical,test,synthetic
QDEF-003244,FAC-001,2025-06-22,LINE-04,ORD-04-018,STY-027,skip_stitch,4,369,major,test,synthetic
QDEF-003245,FAC-001,2025-06-22,LINE-04,ORD-04-018,STY-027,open_seam,2,369,minor,test,synthetic
QDEF-003246,FAC-001,2025-06-22,LINE-04,ORD-04-018,STY-027,puckering,1,369,major,test,synthetic
QDEF-003247,FAC-001,2025-06-22,LINE-04,ORD-04-018,STY-027,measurement_variance,2,369,major,test,synthetic
QDEF-003248,FAC-001,2025-06-22,LINE-04,ORD-04-018,STY-027,shade_variation,1,369,minor,test,synthetic
QDEF-003249,FAC-001,2025-06-23,LINE-04,ORD-04-019,STY-015,puckering,5,417,minor,test,synthetic
QDEF-003250,FAC-001,2025-06-23,LINE-04,ORD-04-019,STY-015,oil_mark,4,417,major,test,synthetic
QDEF-003251,FAC-001,2025-06-23,LINE-04,ORD-04-019,STY-015,open_seam,2,417,minor,test,synthetic
QDEF-003252,FAC-001,2025-06-23,LINE-04,ORD-04-019,STY-015,uneven_stitch,2,417,minor,test,synthetic
QDEF-003253,FAC-001,2025-06-23,LINE-04,ORD-04-019,STY-015,shade_variation,3,417,major,test,synthetic
QDEF-003254,FAC-001,2025-06-24,LINE-04,ORD-04-019,STY-015,skip_stitch,3,542,minor,test,synthetic
QDEF-003255,FAC-001,2025-06-24,LINE-04,ORD-04-019,STY-015,shade_variation,3,542,minor,test,synthetic
QDEF-003256,FAC-001,2025-06-24,LINE-04,ORD-04-019,STY-015,puckering,2,542,minor,test,synthetic
QDEF-003257,FAC-001,2025-06-24,LINE-04,ORD-04-019,STY-015,open_seam,1,542,minor,test,synthetic
QDEF-003258,FAC-001,2025-06-24,LINE-04,ORD-04-019,STY-015,uneven_stitch,3,542,minor,test,synthetic
QDEF-003259,FAC-001,2025-06-24,LINE-04,ORD-04-019,STY-015,oil_mark,4,542,minor,test,synthetic
QDEF-003260,FAC-001,2025-06-24,LINE-04,ORD-04-019,STY-015,measurement_variance,2,542,major,test,synthetic
QDEF-003261,FAC-001,2025-06-25,LINE-04,ORD-04-019,STY-015,oil_mark,3,503,minor,test,synthetic
QDEF-003262,FAC-001,2025-06-25,LINE-04,ORD-04-019,STY-015,shade_variation,3,503,major,test,synthetic
QDEF-003263,FAC-001,2025-06-25,LINE-04,ORD-04-019,STY-015,measurement_variance,6,503,minor,test,synthetic
QDEF-003264,FAC-001,2025-06-25,LINE-04,ORD-04-019,STY-015,skip_stitch,3,503,minor,test,synthetic
QDEF-003265,FAC-001,2025-06-25,LINE-04,ORD-04-019,STY-015,puckering,3,503,minor,test,synthetic
QDEF-003266,FAC-001,2025-06-25,LINE-04,ORD-04-019,STY-015,uneven_stitch,1,503,minor,test,synthetic
QDEF-003267,FAC-001,2025-06-25,LINE-04,ORD-04-019,STY-015,open_seam,1,503,minor,test,synthetic
QDEF-003268,FAC-001,2025-06-26,LINE-04,ORD-04-019,STY-015,uneven_stitch,4,582,minor,test,synthetic
QDEF-003269,FAC-001,2025-06-26,LINE-04,ORD-04-019,STY-015,puckering,3,582,major,test,synthetic
QDEF-003270,FAC-001,2025-06-26,LINE-04,ORD-04-019,STY-015,open_seam,5,582,minor,test,synthetic
QDEF-003271,FAC-001,2025-06-26,LINE-04,ORD-04-019,STY-015,oil_mark,4,582,minor,test,synthetic
QDEF-003272,FAC-001,2025-06-26,LINE-04,ORD-04-019,STY-015,shade_variation,3,582,minor,test,synthetic
QDEF-003273,FAC-001,2025-06-26,LINE-04,ORD-04-019,STY-015,measurement_variance,2,582,minor,test,synthetic
QDEF-003274,FAC-001,2025-06-28,LINE-04,ORD-04-019,STY-015,skip_stitch,5,447,major,test,synthetic
QDEF-003275,FAC-001,2025-06-28,LINE-04,ORD-04-019,STY-015,uneven_stitch,1,447,major,test,synthetic
QDEF-003276,FAC-001,2025-06-28,LINE-04,ORD-04-019,STY-015,open_seam,6,447,minor,test,synthetic
QDEF-003277,FAC-001,2025-06-28,LINE-04,ORD-04-019,STY-015,measurement_variance,4,447,minor,test,synthetic
QDEF-003278,FAC-001,2025-06-28,LINE-04,ORD-04-019,STY-015,oil_mark,8,447,minor,test,synthetic
QDEF-003279,FAC-001,2025-06-28,LINE-04,ORD-04-019,STY-015,shade_variation,8,447,minor,test,synthetic
QDEF-003280,FAC-001,2025-06-28,LINE-04,ORD-04-019,STY-015,puckering,4,447,major,test,synthetic
QDEF-003281,FAC-001,2025-06-29,LINE-04,ORD-04-019,STY-015,skip_stitch,8,465,minor,test,synthetic
QDEF-003282,FAC-001,2025-06-29,LINE-04,ORD-04-019,STY-015,shade_variation,5,465,minor,test,synthetic
QDEF-003283,FAC-001,2025-06-29,LINE-04,ORD-04-019,STY-015,open_seam,9,465,minor,test,synthetic
QDEF-003284,FAC-001,2025-06-29,LINE-04,ORD-04-019,STY-015,measurement_variance,7,465,major,test,synthetic
QDEF-003285,FAC-001,2025-06-29,LINE-04,ORD-04-019,STY-015,puckering,4,465,minor,test,synthetic
QDEF-003286,FAC-001,2025-06-29,LINE-04,ORD-04-019,STY-015,uneven_stitch,5,465,minor,test,synthetic
QDEF-003287,FAC-001,2025-06-29,LINE-04,ORD-04-019,STY-015,oil_mark,4,465,minor,test,synthetic
QDEF-003288,FAC-001,2025-06-30,LINE-04,ORD-04-019,STY-015,open_seam,6,542,minor,test,synthetic
QDEF-003289,FAC-001,2025-06-30,LINE-04,ORD-04-019,STY-015,uneven_stitch,13,542,major,test,synthetic
QDEF-003290,FAC-001,2025-06-30,LINE-04,ORD-04-019,STY-015,shade_variation,5,542,minor,test,synthetic
QDEF-003291,FAC-001,2025-06-30,LINE-04,ORD-04-019,STY-015,measurement_variance,3,542,minor,test,synthetic
QDEF-003292,FAC-001,2025-06-30,LINE-04,ORD-04-019,STY-015,oil_mark,7,542,minor,test,synthetic
QDEF-003293,FAC-001,2025-06-30,LINE-04,ORD-04-019,STY-015,puckering,5,542,minor,test,synthetic
QDEF-003294,FAC-001,2025-06-30,LINE-04,ORD-04-019,STY-015,skip_stitch,7,542,minor,test,synthetic
QDEF-003295,FAC-001,2025-01-04,LINE-05,ORD-05-001,STY-016,skip_stitch,2,382,major,train,synthetic
QDEF-003296,FAC-001,2025-01-04,LINE-05,ORD-05-001,STY-016,open_seam,4,382,critical,train,synthetic
QDEF-003297,FAC-001,2025-01-04,LINE-05,ORD-05-001,STY-016,measurement_variance,5,382,major,train,synthetic
QDEF-003298,FAC-001,2025-01-04,LINE-05,ORD-05-001,STY-016,uneven_stitch,2,382,minor,train,synthetic
QDEF-003299,FAC-001,2025-01-04,LINE-05,ORD-05-001,STY-016,oil_mark,1,382,minor,train,synthetic
QDEF-003300,FAC-001,2025-01-04,LINE-05,ORD-05-001,STY-016,shade_variation,1,382,major,train,synthetic
QDEF-003301,FAC-001,2025-01-05,LINE-05,ORD-05-001,STY-016,puckering,5,513,major,train,synthetic
QDEF-003302,FAC-001,2025-01-05,LINE-05,ORD-05-001,STY-016,oil_mark,6,513,major,train,synthetic
QDEF-003303,FAC-001,2025-01-05,LINE-05,ORD-05-001,STY-016,uneven_stitch,3,513,minor,train,synthetic
QDEF-003304,FAC-001,2025-01-05,LINE-05,ORD-05-001,STY-016,measurement_variance,5,513,minor,train,synthetic
QDEF-003305,FAC-001,2025-01-05,LINE-05,ORD-05-001,STY-016,shade_variation,1,513,minor,train,synthetic
QDEF-003306,FAC-001,2025-01-05,LINE-05,ORD-05-001,STY-016,open_seam,3,513,minor,train,synthetic
QDEF-003307,FAC-001,2025-01-05,LINE-05,ORD-05-001,STY-016,skip_stitch,2,513,major,train,synthetic
QDEF-003308,FAC-001,2025-01-06,LINE-05,ORD-05-001,STY-016,skip_stitch,7,398,minor,train,synthetic
QDEF-003309,FAC-001,2025-01-06,LINE-05,ORD-05-001,STY-016,shade_variation,3,398,minor,train,synthetic
QDEF-003310,FAC-001,2025-01-06,LINE-05,ORD-05-001,STY-016,open_seam,1,398,minor,train,synthetic
QDEF-003311,FAC-001,2025-01-06,LINE-05,ORD-05-001,STY-016,oil_mark,4,398,major,train,synthetic
QDEF-003312,FAC-001,2025-01-06,LINE-05,ORD-05-001,STY-016,puckering,4,398,minor,train,synthetic
QDEF-003313,FAC-001,2025-01-06,LINE-05,ORD-05-001,STY-016,uneven_stitch,3,398,minor,train,synthetic
QDEF-003314,FAC-001,2025-01-06,LINE-05,ORD-05-001,STY-016,measurement_variance,5,398,major,train,synthetic
QDEF-003315,FAC-001,2025-01-07,LINE-05,ORD-05-001,STY-016,measurement_variance,6,490,minor,train,synthetic
QDEF-003316,FAC-001,2025-01-07,LINE-05,ORD-05-001,STY-016,open_seam,10,490,minor,train,synthetic
QDEF-003317,FAC-001,2025-01-07,LINE-05,ORD-05-001,STY-016,uneven_stitch,3,490,major,train,synthetic
QDEF-003318,FAC-001,2025-01-07,LINE-05,ORD-05-001,STY-016,oil_mark,6,490,critical,train,synthetic
QDEF-003319,FAC-001,2025-01-07,LINE-05,ORD-05-001,STY-016,skip_stitch,4,490,major,train,synthetic
QDEF-003320,FAC-001,2025-01-07,LINE-05,ORD-05-001,STY-016,shade_variation,4,490,minor,train,synthetic
QDEF-003321,FAC-001,2025-01-07,LINE-05,ORD-05-001,STY-016,puckering,3,490,minor,train,synthetic
QDEF-003322,FAC-001,2025-01-08,LINE-05,ORD-05-001,STY-016,skip_stitch,3,576,major,train,synthetic
QDEF-003323,FAC-001,2025-01-08,LINE-05,ORD-05-001,STY-016,open_seam,2,576,minor,train,synthetic
QDEF-003324,FAC-001,2025-01-08,LINE-05,ORD-05-001,STY-016,uneven_stitch,2,576,major,train,synthetic
QDEF-003325,FAC-001,2025-01-08,LINE-05,ORD-05-001,STY-016,measurement_variance,1,576,major,train,synthetic
QDEF-003326,FAC-001,2025-01-08,LINE-05,ORD-05-001,STY-016,shade_variation,4,576,major,train,synthetic
QDEF-003327,FAC-001,2025-01-08,LINE-05,ORD-05-001,STY-016,puckering,9,576,minor,train,synthetic
QDEF-003328,FAC-001,2025-01-09,LINE-05,ORD-05-001,STY-016,skip_stitch,4,535,major,train,synthetic
QDEF-003329,FAC-001,2025-01-09,LINE-05,ORD-05-001,STY-016,open_seam,5,535,minor,train,synthetic
QDEF-003330,FAC-001,2025-01-09,LINE-05,ORD-05-001,STY-016,oil_mark,5,535,minor,train,synthetic
QDEF-003331,FAC-001,2025-01-09,LINE-05,ORD-05-001,STY-016,measurement_variance,5,535,minor,train,synthetic
QDEF-003332,FAC-001,2025-01-09,LINE-05,ORD-05-001,STY-016,puckering,4,535,minor,train,synthetic
QDEF-003333,FAC-001,2025-01-09,LINE-05,ORD-05-001,STY-016,shade_variation,2,535,minor,train,synthetic
QDEF-003334,FAC-001,2025-01-09,LINE-05,ORD-05-001,STY-016,uneven_stitch,2,535,minor,train,synthetic
QDEF-003335,FAC-001,2025-01-11,LINE-05,ORD-05-001,STY-016,oil_mark,7,546,minor,train,synthetic
QDEF-003336,FAC-001,2025-01-11,LINE-05,ORD-05-001,STY-016,skip_stitch,4,546,minor,train,synthetic
QDEF-003337,FAC-001,2025-01-11,LINE-05,ORD-05-001,STY-016,measurement_variance,2,546,major,train,synthetic
QDEF-003338,FAC-001,2025-01-11,LINE-05,ORD-05-001,STY-016,puckering,3,546,minor,train,synthetic
QDEF-003339,FAC-001,2025-01-11,LINE-05,ORD-05-001,STY-016,shade_variation,1,546,minor,train,synthetic
QDEF-003340,FAC-001,2025-01-11,LINE-05,ORD-05-001,STY-016,open_seam,1,546,minor,train,synthetic
QDEF-003341,FAC-001,2025-01-11,LINE-05,ORD-05-001,STY-016,uneven_stitch,2,546,critical,train,synthetic
QDEF-003342,FAC-001,2025-01-12,LINE-05,ORD-05-001,STY-016,uneven_stitch,3,528,minor,train,synthetic
QDEF-003343,FAC-001,2025-01-12,LINE-05,ORD-05-001,STY-016,oil_mark,5,528,minor,train,synthetic
QDEF-003344,FAC-001,2025-01-12,LINE-05,ORD-05-001,STY-016,puckering,6,528,critical,train,synthetic
QDEF-003345,FAC-001,2025-01-12,LINE-05,ORD-05-001,STY-016,shade_variation,2,528,major,train,synthetic
QDEF-003346,FAC-001,2025-01-12,LINE-05,ORD-05-001,STY-016,skip_stitch,2,528,minor,train,synthetic
QDEF-003347,FAC-001,2025-01-12,LINE-05,ORD-05-001,STY-016,measurement_variance,10,528,major,train,synthetic
QDEF-003348,FAC-001,2025-01-12,LINE-05,ORD-05-001,STY-016,open_seam,4,528,minor,train,synthetic
QDEF-003349,FAC-001,2025-01-13,LINE-05,ORD-05-001,STY-016,skip_stitch,6,419,minor,train,synthetic
QDEF-003350,FAC-001,2025-01-13,LINE-05,ORD-05-001,STY-016,open_seam,3,419,minor,train,synthetic
QDEF-003351,FAC-001,2025-01-13,LINE-05,ORD-05-001,STY-016,shade_variation,4,419,minor,train,synthetic
QDEF-003352,FAC-001,2025-01-13,LINE-05,ORD-05-001,STY-016,measurement_variance,2,419,minor,train,synthetic
QDEF-003353,FAC-001,2025-01-13,LINE-05,ORD-05-001,STY-016,uneven_stitch,4,419,minor,train,synthetic
QDEF-003354,FAC-001,2025-01-13,LINE-05,ORD-05-001,STY-016,oil_mark,2,419,minor,train,synthetic
QDEF-003355,FAC-001,2025-01-13,LINE-05,ORD-05-001,STY-016,puckering,2,419,minor,train,synthetic
QDEF-003356,FAC-001,2025-01-14,LINE-05,ORD-05-001,STY-016,uneven_stitch,6,555,minor,train,synthetic
QDEF-003357,FAC-001,2025-01-14,LINE-05,ORD-05-001,STY-016,skip_stitch,6,555,major,train,synthetic
QDEF-003358,FAC-001,2025-01-14,LINE-05,ORD-05-001,STY-016,oil_mark,3,555,major,train,synthetic
QDEF-003359,FAC-001,2025-01-14,LINE-05,ORD-05-001,STY-016,open_seam,4,555,critical,train,synthetic
QDEF-003360,FAC-001,2025-01-14,LINE-05,ORD-05-001,STY-016,shade_variation,6,555,minor,train,synthetic
QDEF-003361,FAC-001,2025-01-14,LINE-05,ORD-05-001,STY-016,puckering,1,555,minor,train,synthetic
QDEF-003362,FAC-001,2025-01-14,LINE-05,ORD-05-001,STY-016,measurement_variance,1,555,minor,train,synthetic
QDEF-003363,FAC-001,2025-01-15,LINE-05,ORD-05-001,STY-016,skip_stitch,2,420,minor,train,synthetic
QDEF-003364,FAC-001,2025-01-15,LINE-05,ORD-05-001,STY-016,shade_variation,3,420,minor,train,synthetic
QDEF-003365,FAC-001,2025-01-15,LINE-05,ORD-05-001,STY-016,measurement_variance,4,420,minor,train,synthetic
QDEF-003366,FAC-001,2025-01-15,LINE-05,ORD-05-001,STY-016,puckering,1,420,minor,train,synthetic
QDEF-003367,FAC-001,2025-01-15,LINE-05,ORD-05-001,STY-016,oil_mark,1,420,minor,train,synthetic
QDEF-003368,FAC-001,2025-01-15,LINE-05,ORD-05-001,STY-016,open_seam,5,420,minor,train,synthetic
QDEF-003369,FAC-001,2025-01-15,LINE-05,ORD-05-001,STY-016,uneven_stitch,2,420,minor,train,synthetic
QDEF-003370,FAC-001,2025-01-16,LINE-05,ORD-05-001,STY-016,skip_stitch,1,283,minor,train,synthetic
QDEF-003371,FAC-001,2025-01-16,LINE-05,ORD-05-001,STY-016,shade_variation,2,283,minor,train,synthetic
QDEF-003372,FAC-001,2025-01-16,LINE-05,ORD-05-001,STY-016,puckering,4,283,minor,train,synthetic
QDEF-003373,FAC-001,2025-01-16,LINE-05,ORD-05-001,STY-016,open_seam,1,283,minor,train,synthetic
QDEF-003374,FAC-001,2025-01-16,LINE-05,ORD-05-001,STY-016,measurement_variance,2,283,major,train,synthetic
QDEF-003375,FAC-001,2025-01-16,LINE-05,ORD-05-001,STY-016,uneven_stitch,2,283,minor,train,synthetic
